web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,images-src
"1716569455-362","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","Studio meublé à louer au Point E","https://www.dakarvente.com/annonce-23658-studio-meubl-louer-au-point-e.html","Studio meublé à louer au Point E","35.000  FCFA","Point E","media/annonces/pics/5a2173062b11c507bb1a2fd2547057ea.jpg"
"1716569458-363","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT À LOUER AU POINT E","https://www.dakarvente.com/annonce-23670-appartement-louer-au-point-e.html","APPARTEMENT À LOUER AU POINT E","700.000  FCFA","Point E","media/annonces/pics/44c78e8eb83d131f513783a315e1ffd6.jpg"
"1716569462-364","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT À LOUER À LA CITÉ KEUR GORGUI POUR USAGE DE BUREAU","https://www.dakarvente.com/annonce-23671-appartement-louer-la-cit-keur-gorgui-pour-usage-de-bureau.html","APPARTEMENT À LOUER À LA CITÉ KEUR GORGUI POUR USAGE DE BUREAU","550.000  FCFA","Point E","media/annonces/pics/459294cdcc323a25520b238f448fe447.jpg"
"1716569467-365","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","Appartement F4","https://www.dakarvente.com/annonce-23712-appartement-f4.html","Appartement F4","225.000  FCFA","Thiès","media/annonces/pics/39c4fc583dea24a533b1fa19d59eb837.jpg"
"1716569471-366","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMMENT F4 À LOUER A LA CITÉ KEUR GORGUI","https://www.dakarvente.com/annonce-23748-appartemment-f4-louer-a-la-cit-keur-gorgui.html","APPARTEMMENT F4 À LOUER A LA CITÉ KEUR GORGUI","600.000  FCFA","Cité Keur Gorgui","media/annonces/pics/84d8d2f14f31d2aa9cd3d3c2686087a4.jpg"
"1716569475-367","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT À LOUER À AMITIÉ 2","https://www.dakarvente.com/annonce-23766-appartement-louer-amiti-2.html","APPARTEMENT À LOUER À AMITIÉ 2","900.000  FCFA","Amitié","media/annonces/pics/2bf4799c532bbc024f7308238169c67d.jpg"
"1716569478-368","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT À LOUER aux Parcelles Assainies unité 16","https://www.dakarvente.com/annonce-23767-appartement-louer-aux-parcelles-assainies-unit-16.html","APPARTEMENT À LOUER aux Parcelles Assainies unité 16","175.000  FCFA","Parcelles assainies","media/annonces/pics/c6be865fbdee7351d0d415e3f7c042d7.jpg"
"1716569481-369","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","STUDIO À LOUER À OUAKAM","https://www.dakarvente.com/annonce-23768-studio-louer-ouakam.html","STUDIO À LOUER À OUAKAM","175.000  FCFA","Ouakam","media/annonces/pics/24ef150dd558f156d980bf6d30b5d880.jpg"
"1716569484-370","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT A LOUER A OUAKAM","https://www.dakarvente.com/annonce-23769-appartement-a-louer-a-ouakam.html","APPARTEMENT A LOUER A OUAKAM","300.000  FCFA","Ouakam","media/annonces/pics/21a76690cc39879d616806caa8212571.jpg"
"1716569488-371","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT À LOUER AUX MAMELLES","https://www.dakarvente.com/annonce-23771-appartement-louer-aux-mamelles.html","APPARTEMENT À LOUER AUX MAMELLES","400.000  FCFA","Mamelles","media/annonces/pics/abb598fed653bd713537fd5f4921abb7.jpg"
"1716569491-372","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT À LOUER À OUAKAM","https://www.dakarvente.com/annonce-23772-appartement-louer-ouakam.html","APPARTEMENT À LOUER À OUAKAM","200.000  FCFA","Ouakam","media/annonces/pics/352eaa95ebd77126dedb53568d43a2fe.jpg"
"1716569494-373","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT À LOUER À MBAKIYOU FAYE","https://www.dakarvente.com/annonce-23773-appartement-louer-mbakiyou-faye.html","APPARTEMENT À LOUER À MBAKIYOU FAYE","225.000  FCFA","Mamelles","media/annonces/pics/4ab4bf125e01dc877378ecf3b769f6a6.jpg"
"1716569498-374","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMMENT À LOUER À OUAKAM","https://www.dakarvente.com/annonce-23774-appartemment-louer-ouakam.html","APPARTEMMENT À LOUER À OUAKAM","250.000  FCFA","Ouakam","media/annonces/pics/6025efa5bac8323bc234b557b5f8e3d3.jpg"
"1716569501-375","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","Appartement F3","https://www.dakarvente.com/annonce-23817-appartement-f3.html","Appartement F3","150.000  FCFA","Thiès","media/annonces/pics/976c3fb7c5b8ef62d31d3423c1b0168f.jpg"
"1716569506-376","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","Appartement à louer à Hann Maristes","https://www.dakarvente.com/annonce-23845-appartement-louer-hann-maristes.html","Appartement à louer à Hann Maristes","30.000  FCFA","Hann Maristes","media/annonces/pics/3665feefc289f178d3665a08b8393d7e.jpeg"
"1716569510-377","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","Appartement à louer","https://www.dakarvente.com/annonce-23852-appartement-louer.html","Appartement à louer","15.000  FCFA","Grand Yoff","media/annonces/pics/33f1a8bf1ea0b10b94215ecf65400146.jpeg"
"1716569518-378","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","Location appartement","https://www.dakarvente.com/annonce-23882-location-appartement.html","Location appartement","295.000  FCFA","Mamelles","media/annonces/pics/4fe4763f6e9445eac9999486f54c9f7d.jpg"
"1716569523-379","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","Appartement F3","https://www.dakarvente.com/annonce-23947-appartement-f3.html","Appartement F3","125.000  FCFA","Thiès","media/annonces/pics/11980c2397f3e0949f33cdce566e3b27.jpg"
"1716569527-380","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-23989-appartement-louer-aux-almadies.html","APPARTEMENT À LOUER AUX ALMADIES","400.000  FCFA","Almadies","media/annonces/pics/797d07ab8b638034d4481cfca0867806.jpg"
"1716569531-381","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT A LOUER AU POINT E","https://www.dakarvente.com/annonce-23991-appartement-a-louer-au-point-e.html","APPARTEMENT A LOUER AU POINT E","1.200.000  FCFA","Point E","media/annonces/pics/13d7593b361dc482d8cf7bc61884315a.jpg"
"1716569534-382","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24093-appartement-a-louer.html","APPARTEMENT A LOUER","2.000.000  FCFA","Plateau","media/annonces/pics/1dedd1263ed10ed383ffdbf17e749d42.jpg"
"1716569538-383","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À OUEST FOIRE","https://www.dakarvente.com/annonce-24100-appartement-louer-ouest-foire.html","APPARTEMENT À LOUER À OUEST FOIRE","250.000  FCFA","Ouest Foire","media/annonces/pics/254425e80083f281f874453af70021a8.jpg"
"1716569546-384","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","STUDIO À LOUER À MERMOZ","https://www.dakarvente.com/annonce-24110-studio-louer-mermoz.html","STUDIO À LOUER À MERMOZ","225.000  FCFA","Mermoz","media/annonces/pics/d0731f38c33afe3f4de20c580db79f2a.jpg"
"1716569549-385","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24111-appartement-a-louer.html","APPARTEMENT A LOUER","400.000  FCFA","Mamelles","media/annonces/pics/6da99d9e47d9a867233ae7531da47a98.jpg"
"1716569552-386","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER à la cité BIAGUI","https://www.dakarvente.com/annonce-24114-appartement-louer-la-cit-biagui.html","APPARTEMENT À LOUER à la cité BIAGUI","700.000  FCFA","Point E","media/annonces/pics/6a2e8381382cba0b9d16b4610e99d392.jpg"
"1716569556-387","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMMENT À LOUER À DIEUPPEUL","https://www.dakarvente.com/annonce-24120-appartemment-louer-dieuppeul.html","APPARTEMMENT À LOUER À DIEUPPEUL","500.000  FCFA","Dieuppeul","media/annonces/pics/fc162f6f2e4ffacd067f4ccfd8f5f97a.jpg"
"1716569559-388","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMMENT À LOUER À LA ZONE DE CAPTAGE","https://www.dakarvente.com/annonce-24123-appartemment-louer-la-zone-de-captage.html","APPARTEMMENT À LOUER À LA ZONE DE CAPTAGE","200.000  FCFA","Parcelles assainies","media/annonces/pics/a7f62ab79a70ee60e13ab74f2a922437.jpg"
"1716569563-389","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À LA CITÉ KEUR GORGUI","https://www.dakarvente.com/annonce-24124-appartement-louer-la-cit-keur-gorgui.html","APPARTEMENT À LOUER À LA CITÉ KEUR GORGUI","450.000  FCFA","Parcelles assainies","media/annonces/pics/5decdae708158f8ca68f3dbe19be2b9a.jpg"
"1716569566-390","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À VIRAGE","https://www.dakarvente.com/annonce-24153-appartement-louer-virage.html","APPARTEMENT À LOUER À VIRAGE","400.000  FCFA","Yoff","media/annonces/pics/c39337d49944a0ca49b903b02f8662fe.jpg"
"1716569570-391","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-24156-appartement-louer-aux-almadies.html","APPARTEMENT À LOUER AUX ALMADIES","1.200.000  FCFA","Almadies","media/annonces/pics/a0be976461ca806f6cdd14af49c4bc40.jpg"
"1716569573-392","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","STUDIO À LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-24157-studio-louer-aux-almadies.html","STUDIO À LOUER AUX ALMADIES","600.000  FCFA","Dakar","media/annonces/pics/4e91cc50a6750840ba94ba7f9a8c0710.jpg"
"1716569576-393","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER AU POINT E","https://www.dakarvente.com/annonce-24158-appartement-louer-au-point-e.html","APPARTEMENT À LOUER AU POINT E","900.000  FCFA","Point E","media/annonces/pics/60d7452f1767e4e10e9f1351eed01690.jpg"
"1716569580-394","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT A LOUER A FANN RÉSIDENCE","https://www.dakarvente.com/annonce-24162-appartement-a-louer-a-fann-rsidence.html","APPARTEMENT A LOUER A FANN RÉSIDENCE","3.000.000  FCFA","Fann","media/annonces/pics/19d50d9ee11ecef77976cc31954fa459.jpg"
"1716569583-395","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT A LOUER AU  VIRAGE DUPLEX","https://www.dakarvente.com/annonce-24164-appartement-a-louer-au-virage-duplex.html","APPARTEMENT A LOUER AU  VIRAGE DUPLEX","1.100.000  FCFA","Yoff","media/annonces/pics/cd9a886f30119bf4d41e6d2b21ed3918.jpg"
"1716569587-396","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À LIBERTÉ 6","https://www.dakarvente.com/annonce-24168-appartement-louer-libert-6.html","APPARTEMENT À LOUER À LIBERTÉ 6","250.000  FCFA","Liberté 6","media/annonces/pics/1437f8c86a64e2d54818bb786821c5a2.jpg"
"1716569590-397","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","MINI STUDIO À LOUER À HLM5","https://www.dakarvente.com/annonce-24170-mini-studio-louer-hlm5.html","MINI STUDIO À LOUER À HLM5","120.000  FCFA","HLM","media/annonces/pics/2d9ee64ef79d0869dd7847fbe1957630.jpg"
"1716569594-398","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À LIBERTÉ 2","https://www.dakarvente.com/annonce-24171-appartement-louer-libert-2.html","APPARTEMENT À LOUER À LIBERTÉ 2","325.000  FCFA","Liberté 2","media/annonces/pics/aea560fa0905706ee51770231c17ce17.jpg"
"1716569598-399","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À SICAP RUE 10","https://www.dakarvente.com/annonce-24183-appartement-louer-sicap-rue-10.html","APPARTEMENT À LOUER À SICAP RUE 10","450.000  FCFA","Point E","media/annonces/pics/7defb58d89eb6c0a01d78ca1b4f97675.jpg"
"1716569601-400","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À SICAP RUE 10","https://www.dakarvente.com/annonce-24193-appartement-louer-sicap-rue-10.html","APPARTEMENT À LOUER À SICAP RUE 10","400.000  FCFA","Sicap Foire","media/annonces/pics/d6c6c8a07a6712f4e981a5de3cb7afa4.jpg"
"1716569605-401","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À GRAND DAKAR","https://www.dakarvente.com/annonce-24211-appartement-louer-grand-dakar.html","APPARTEMENT À LOUER À GRAND DAKAR","250.000  FCFA","Grand Dakar","media/annonces/pics/775fdffc849aab5e5acb5a7f93c83c5e.jpg"
"1716569609-402","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À OUAKAM CITÉ AVION","https://www.dakarvente.com/annonce-24213-appartement-louer-ouakam-cit-avion.html","APPARTEMENT À LOUER À OUAKAM CITÉ AVION","400.000  FCFA","Ouakam","media/annonces/pics/51b7ca975698b6690c31458701ac81b1.jpg"
"1716569612-403","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À LIBERTÉ 6","https://www.dakarvente.com/annonce-24214-appartement-louer-libert-6.html","APPARTEMENT À LOUER À LIBERTÉ 6","250.000  FCFA","Liberté 6","media/annonces/pics/6bd69733eb88b296d45e078a6018edca.jpg"
"1716569616-404","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À LIBERTÉ 6 EXTENSION","https://www.dakarvente.com/annonce-24216-appartement-louer-libert-6-extension.html","APPARTEMENT À LOUER À LIBERTÉ 6 EXTENSION","275.000  FCFA","Liberté 6","media/annonces/pics/3b19721f3f60b392eb121f72e55369d1.jpg"
"1716569619-405","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER AU POINT E","https://www.dakarvente.com/annonce-24217-appartement-louer-au-point-e.html","APPARTEMENT À LOUER AU POINT E","800.000  FCFA","Point E","media/annonces/pics/aa3087d849baecfbc287a34521da75f0.jpg"
"1716569622-406","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À DALIFOR","https://www.dakarvente.com/annonce-24219-appartement-louer-dalifor.html","APPARTEMENT À LOUER À DALIFOR","180.000  FCFA","Point E","media/annonces/pics/9f0333cf1317e54acf5aaa2bed761202.jpg"
"1716569626-407","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-24223-appartement-louer-aux-almadies.html","APPARTEMENT À LOUER AUX ALMADIES","1.500.000  FCFA","Almadies","media/annonces/pics/8e73077b5a9469368a99ab7bc09a1a24.jpg"
"1716569629-408","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER SUR LA VDN","https://www.dakarvente.com/annonce-24225-appartement-louer-sur-la-vdn.html","APPARTEMENT À LOUER SUR LA VDN","350.000  FCFA","VDN","media/annonces/pics/1285d514a12c93daaf2461e887caafdf.jpg"
"1716569632-409","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER AU POINT E","https://www.dakarvente.com/annonce-24229-appartement-louer-au-point-e.html","APPARTEMENT À LOUER AU POINT E","682.300  FCFA","Point E","media/annonces/pics/9bf83e29226b39e35f55dd77b0920b11.jpg"
"1716569636-410","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER AU POINT E","https://www.dakarvente.com/annonce-24230-appartement-louer-au-point-e.html","APPARTEMENT À LOUER AU POINT E","14.000.000  FCFA","Point E","media/annonces/pics/25998c24fce948e117f80e49e7cac9e7.jpg"
"1716569639-411","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","MINI STUDIO À LOUER À NGOR","https://www.dakarvente.com/annonce-24269-mini-studio-louer-ngor.html","MINI STUDIO À LOUER À NGOR","110.000  FCFA","Ngor","media/annonces/pics/ce568617adf8181e847cbb48ac4dbbd3.jpg"
"1716569643-412","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À DIAMALAYE","https://www.dakarvente.com/annonce-24273-appartement-louer-diamalaye.html","APPARTEMENT À LOUER À DIAMALAYE","300.000  FCFA","Diamalaye","media/annonces/pics/856992c3d9b8b46871720071936a9410.jpg"
"1716569646-413","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER CITÉ KEUR GORGUI","https://www.dakarvente.com/annonce-24274-appartement-louer-cit-keur-gorgui.html","APPARTEMENT À LOUER CITÉ KEUR GORGUI","850.000  FCFA","Cité Keur Gorgui","media/annonces/pics/0f7b9105ce8f60d9623ad28bb0f96a12.jpg"
"1716569649-414","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À NORD FOIRE","https://www.dakarvente.com/annonce-24275-appartement-louer-nord-foire.html","APPARTEMENT À LOUER À NORD FOIRE","160.000  FCFA","Nord Foire","media/annonces/pics/c55b91234ace0c9f1c2a4ead38200b11.jpg"
"1716569653-415","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER A LA CITÉ KEUR GORGUI","https://www.dakarvente.com/annonce-24277-appartement-louer-a-la-cit-keur-gorgui.html","APPARTEMENT À LOUER A LA CITÉ KEUR GORGUI","330.000  FCFA","Cité Keur Gorgui","media/annonces/pics/9fdfe09581539cb9ed42ede79eaf607e.jpg"
"1716569656-416","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER À SACRÉ COEUR 3","https://www.dakarvente.com/annonce-24278-appartement-louer-sacr-coeur-3.html","APPARTEMENT À LOUER À SACRÉ COEUR 3","300.000  FCFA","Sacré Coeur","media/annonces/pics/34d6f164a40e1c4f41741c71b46b32c6.jpg"
"1716569660-417","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=17","APPARTEMENT À LOUER AUX MARISTES","https://www.dakarvente.com/annonce-24280-appartement-louer-aux-maristes.html","APPARTEMENT À LOUER AUX MARISTES","450.000  FCFA","Dakar","media/annonces/pics/38cd6ea91295c15cc72a9a6957b02b4a.jpg"
