web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,image-src
"1716561095-1077","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","VENTE DE TERRAINS AGRICOLES","https://www.dakarvente.com/annonce-26470-vente-de-terrains-agricoles.html","VENTE DE TERRAINS AGRICOLES","20.000.000  FCFA","Thiès","media/annonces/pics/85982593e9e73da0ff9c3aa3cd5022e3.png"
"1716561099-1078","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","Terrain de 1300m² à Fenêtre Mermoz","https://www.dakarvente.com/annonce-26473-terrain-de-1300m-fentre-mermoz.html","Terrain de 1300m² à Fenêtre Mermoz","1.300.000  FCFA","Mermoz","media/annonces/pics/bf2825d4c6b3dfba256ed6d9d339e93e.jpg"
"1716561103-1079","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","TERRAIN DE 487M²","https://www.dakarvente.com/annonce-26474-terrain-de-487m.html","TERRAIN DE 487M²","800.000  FCFA","VDN","media/annonces/pics/cd570cb3094ca5fdbb4b95be4677d92a.jpg"
"1716561107-1080","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","TERRAIN 400M² COMMERCIAL","https://www.dakarvente.com/annonce-26475-terrain-400m-commercial.html","TERRAIN 400M² COMMERCIAL","200.000.000  FCFA","Nord Foire","media/annonces/pics/c16b42ff2e81eaa6e547e82d2284c982.jpg"
"1716561111-1081","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","Terrains de 300 mètres carrés délibération à Ngaparou","https://www.dakarvente.com/annonce-26497-terrains-de-300-mtres-carrs-dlibration-ngaparou.html","Terrains de 300 mètres carrés délibération à Ngaparou","10.000.000  FCFA","Ngaparou","media/annonces/pics/7a0acab2c018908eb26895210cd544cc.jpg"
"1716561115-1082","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","Terrain de 634m²","https://www.dakarvente.com/annonce-26509-terrain-de-634m.html","Terrain de 634m²","530.000.000  FCFA","Virage","media/annonces/pics/802fa13d84bcaf3b2cb51399c035d2f3.jpg"
"1716561118-1083","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","Terrain de 200m²","https://www.dakarvente.com/annonce-26524-terrain-de-200m.html","Terrain de 200m²","95.000.000  FCFA","Mamelles","media/annonces/pics/5a5c39f464aee445e6206d21ea5b8e0c.jpg"
"1716561127-1084","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","Terrain à vendre","https://www.dakarvente.com/annonce-26613-terrain-vendre.html","Terrain à vendre","3.500.000  FCFA","Diamniadio","media/annonces/pics/4bd6cf4a6ba99e5b32ea57b397c8d905.jpg"
"1716561132-1085","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","Terrain à vendre","https://www.dakarvente.com/annonce-26615-terrain-vendre.html","Terrain à vendre","2.500.000  FCFA","Diamniadio","media/annonces/pics/ba821aeeae8d33f278805b65a18893b1.jpg"
"1716561138-1086","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","Terrain à vendre à crédit","https://www.dakarvente.com/annonce-26616-terrain-vendre-crdit.html","Terrain à vendre à crédit","2.000.000  FCFA","Mbour","media/annonces/pics/f9d06b673e137edb801918083db13d20.jpg"
"1716561145-1087","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","Terrain à vendre à crédit","https://www.dakarvente.com/annonce-26617-terrain-vendre-crdit.html","Terrain à vendre à crédit","2.000.000  FCFA","Mbour","media/annonces/pics/be92a68ae5a046c7ebd17e4bab7c853e.jpg"
"1716561158-1088","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain à vendre","https://www.dakarvente.com/annonce-26619-terrain-vendre.html","Terrain à vendre","3.000.000  FCFA","Lac rose","media/annonces/pics/83e8101fc4c794d267fa830a69b24215.jpg"
"1716561162-1089","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain à vendre","https://www.dakarvente.com/annonce-26621-terrain-vendre.html","Terrain à vendre","3.500.000  FCFA","Lac rose","media/annonces/pics/42b6e9034dfb491416b7aaea9a0cb388.jpg"
"1716561166-1090","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrains de 225 mètres carrés à Pointe Saréne","https://www.dakarvente.com/annonce-26657-terrains-de-225-mtres-carrs-pointe-sarne.html","Terrains de 225 mètres carrés à Pointe Saréne","10.000.000  FCFA","Mbour","media/annonces/pics/4b9b24e90f9582937ed6130be503563f.jpg"
"1716561169-1091","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Vente de terrain","https://www.dakarvente.com/annonce-26749-vente-de-terrain.html","Vente de terrain","15.000.000  FCFA","Rufisque","media/annonces/pics/5014cf6f9a8aafb9481336dafa7ad52d.jpg"
"1716561172-1092","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","TERRAIN À VENDRE","https://www.dakarvente.com/annonce-26793-terrain-vendre.html","TERRAIN À VENDRE","90.000.000  FCFA","Liberté 6","media/annonces/pics/a053b4c6416d50e1402b2dddb13dd121.jpg"
"1716561175-1093","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Vente de terrains à la Vdn3 de Guediawaye","https://www.dakarvente.com/annonce-26796-vente-de-terrains-la-vdn3-de-guediawaye.html","Vente de terrains à la Vdn3 de Guediawaye","","Guédiawaye","media/annonces/pics/acf7814fe073a01c8c6e7bc869a093c8.jpg"
"1716561195-1094","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 201m² à la cité Biagui Yoff derrière l'hypermarché exclusive","https://www.dakarvente.com/annonce-26816-terrain-de-201m-la-cit-biagui-yoff-derrire-l-hypermarch-exclusive.html","Terrain de 201m² à la cité Biagui Yoff derrière l'hypermarché exclusive","115.000.000  FCFA","Biagui","media/annonces/pics/f922703636bbd8c25a8602aa13bba12a.jpg"
"1716561199-1095","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain à vendre à Ngaparou Mbour","https://www.dakarvente.com/annonce-26817-terrain-vendre-ngaparou-mbour.html","Terrain à vendre à Ngaparou Mbour","13.500.000  FCFA","Ngaparou","img/nophoto.png"
"1716561202-1096","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 1.300m²","https://www.dakarvente.com/annonce-26837-terrain-de-1300m.html","Terrain de 1.300m²","1.560.000.000  FCFA","Mermoz","media/annonces/pics/30fa2dd6207f4f18c3a97cfa9dbb9c88.jpg"
"1716561206-1097","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 225 mètres carrés délibération à Saly","https://www.dakarvente.com/annonce-26944-terrain-de-225-mtres-carrs-dlibration-saly.html","Terrain de 225 mètres carrés délibération à Saly","7.000.000  FCFA","Saly","media/annonces/pics/c188b930bb9438a362a27bbd8c350f43.jpg"
"1716561209-1098","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 533m² à vendre à Bignona","https://www.dakarvente.com/annonce-27076-terrain-de-533m-vendre-bignona.html","Terrain de 533m² à vendre à Bignona","9.500.000  FCFA","Bignona","img/nophoto.png"
"1716561212-1099","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain à vendre","https://www.dakarvente.com/annonce-27078-terrain-vendre.html","Terrain à vendre","8.000.000  FCFA","Keur Massar","media/annonces/pics/afd09dd3ab80b87b01fab25077154db6.jpg"
"1716561215-1100","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Vente Terrain 300 m2 à Saint Louis, Ngallèle","https://www.dakarvente.com/annonce-27079-vente-terrain-300-m2-saint-louis-ngallle.html","Vente Terrain 300 m2 à Saint Louis, Ngallèle","8.000.000  FCFA","Saint Louis","img/nophoto.png"
"1716561219-1101","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Champs de manguiers et poulaillers à bazarder à Sindia","https://www.dakarvente.com/annonce-27081-champs-de-manguiers-et-poulaillers-bazarder-sindia.html","Champs de manguiers et poulaillers à bazarder à Sindia","2.147.483.647  FCFA","Mbour","media/annonces/pics/bd598d5649af89fe88e4cdcce4bf93f5.jpg"
"1716561223-1102","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 265m²","https://www.dakarvente.com/annonce-27112-terrain-de-265m.html","Terrain de 265m²","310.000.000  FCFA","Point E","media/annonces/pics/f0d2eb883b38e6f3a769e36e7f8ff93c.jpg"
"1716561227-1103","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain 3800m² à vendre","https://www.dakarvente.com/annonce-27135-terrain-3800m-vendre.html","Terrain 3800m² à vendre","200.000  FCFA","Pikine","media/annonces/pics/65e331656d1b3842dba4e0506af6054a.jpg"
"1716561231-1104","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain 2000m² à louer à Ouest Foire derrière ELTON","https://www.dakarvente.com/annonce-27238-terrain-2000m-louer-ouest-foire-derrire-elton.html","Terrain 2000m² à louer à Ouest Foire derrière ELTON","2.000.000  FCFA","Ouest Foire","media/annonces/pics/956cead530ce88f30c717ed2bd82c84f.jpg"
"1716561234-1105","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 150m2 à Diass","https://www.dakarvente.com/annonce-27306-terrain-de-150m2-diass.html","Terrain de 150m2 à Diass","2.500.000  FCFA","Rufisque","media/annonces/pics/aaa33de28062199232539853f680e41c.jpeg"
"1716561238-1106","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Superbe terrain à vendre à Diass","https://www.dakarvente.com/annonce-27321-superbe-terrain-vendre-diass.html","Superbe terrain à vendre à Diass","5.000.000  FCFA","Dakar","media/annonces/pics/65948f499cb5078e53d7e3e9f465606f.jpeg"
"1716561242-1107","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrains de 300 mètres carrés délibération à Malicounda","https://www.dakarvente.com/annonce-27424-terrains-de-300-mtres-carrs-dlibration-malicounda.html","Terrains de 300 mètres carrés délibération à Malicounda","2.000.000  FCFA","Mbour","media/annonces/pics/90e376d34ae88a114c07cbfa846c496e.jpg"
"1716561260-1108","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain","https://www.dakarvente.com/annonce-27453-terrain.html","Terrain","18.000.000  FCFA","Mbao","media/annonces/pics/db0fb1392a24d7029fee2c5ff16a5963.jpg"
"1716561273-1109","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain","https://www.dakarvente.com/annonce-27454-terrain.html","Terrain","30.000.000  FCFA","Mbao","media/annonces/pics/ba64a124576aa7c490eb885b326d047e.jpg"
"1716561303-1110","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 300 m2 à Zac mbao","https://www.dakarvente.com/annonce-27455-terrain-de-300-m2-zac-mbao.html","Terrain de 300 m2 à Zac mbao","34.000.000  FCFA","Mbao","media/annonces/pics/a54b1e54c5f735dcf2d9ff0d453cdd63.jpg"
"1716561307-1111","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 300 m2","https://www.dakarvente.com/annonce-27459-terrain-de-300-m2.html","Terrain de 300 m2","35.000.000  FCFA","Somone","media/annonces/pics/732e7f8cd2550b8a89a4f5e7f68b0832.jpg"
"1716561311-1112","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","TERRAINS (titre foncier avec toutes les commodités) KEUR MASSAR","https://www.dakarvente.com/annonce-27479-terrains-titre-foncier-avec-toutes-les-commodits-keur-massar.html","TERRAINS (titre foncier avec toutes les commodités) KEUR MASSAR","12.000.000  FCFA","Keur Massar","media/annonces/pics/7f9c411e7e2ef9c76696089683c461a1.jpg"
"1716561315-1113","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain","https://www.dakarvente.com/annonce-27481-terrain.html","Terrain","6.000.000  FCFA","Sébikotane","media/annonces/pics/22aebfe841572f2ea2ad091f3bcd0436.jpg"
"1716561319-1114","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 300 mètres carrés délibération à Saly Carrefour","https://www.dakarvente.com/annonce-27497-terrain-de-300-mtres-carrs-dlibration-saly-carrefour.html","Terrain de 300 mètres carrés délibération à Saly Carrefour","11.000.000  FCFA","Saly","media/annonces/pics/8524ad12b4919a9adefba519f6470567.jpg"
"1716561325-1115","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrains de 300 mètres carrés délibération à Gandigal","https://www.dakarvente.com/annonce-27498-terrains-de-300-mtres-carrs-dlibration-gandigal.html","Terrains de 300 mètres carrés délibération à Gandigal","8.000.000  FCFA","Mbour","media/annonces/pics/8b178fa9ebc5f5fe5fbb1d2660d40622.jpg"
"1716561328-1116","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 200m²","https://www.dakarvente.com/annonce-27499-terrain-de-200m.html","Terrain de 200m²","180.000.000  FCFA","Cité Keur Gorgui","media/annonces/pics/9146bb0f5b953d379ee663bc380450b6.jpg"
"1716561332-1117","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 225 mètres carrés délibération à Gandigal","https://www.dakarvente.com/annonce-27580-terrain-de-225-mtres-carrs-dlibration-gandigal.html","Terrain de 225 mètres carrés délibération à Gandigal","4.000.000  FCFA","Mbour","media/annonces/pics/b9a172965292ed96db4fd51078f9c059.jpg"
"1716561337-1118","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain titre foncier","https://www.dakarvente.com/annonce-27647-terrain-titre-foncier.html","Terrain titre foncier","12.500.000  FCFA","Keur Massar","media/annonces/pics/f9c04a764d0575254764e830ad3c77f1.jpg"
"1716561344-1119","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 1600 mètres carrés délibération à Saly","https://www.dakarvente.com/annonce-27724-terrain-de-1600-mtres-carrs-dlibration-saly.html","Terrain de 1600 mètres carrés délibération à Saly","46.000.000  FCFA","Saly","media/annonces/pics/6be8596eeaa424c3e8925716a974e6ed.jpg"
"1716561349-1120","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 1200 mètres carrés délibération à Ndiourokh","https://www.dakarvente.com/annonce-27725-terrain-de-1200-mtres-carrs-dlibration-ndiourokh.html","Terrain de 1200 mètres carrés délibération à Ndiourokh","24.000.000  FCFA","Saly","media/annonces/pics/a2b819ce525181a04efac6b1931e25c2.jpg"
"1716561355-1121","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 2600 mètres carrés délibération à Ndiourokh","https://www.dakarvente.com/annonce-27756-terrain-de-2600-mtres-carrs-dlibration-ndiourokh.html","Terrain de 2600 mètres carrés délibération à Ndiourokh","48.000.000  FCFA","Saly","media/annonces/pics/eb3c1b31150a38a28515f989809a837e.jpg"
"1716561360-1122","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 9500 mètres carrés délibération à Ndiourokh","https://www.dakarvente.com/annonce-27757-terrain-de-9500-mtres-carrs-dlibration-ndiourokh.html","Terrain de 9500 mètres carrés délibération à Ndiourokh","105.000.000  FCFA","Saly","media/annonces/pics/8f0e2380d70de77cba66306ad7e5505d.jpg"
"1716561364-1123","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain d'angle de 1000m²","https://www.dakarvente.com/annonce-27779-terrain-d-angle-de-1000m.html","Terrain d'angle de 1000m²","1.100.000.000  FCFA","Point E","media/annonces/pics/745dded78e573d10d62d6dbddc526e18.jpg"
"1716561368-1124","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Verger à vendre sur YENE avec accès sur la nationale","https://www.dakarvente.com/annonce-27787-verger-vendre-sur-yene-avec-accs-sur-la-nationale.html","Verger à vendre sur YENE avec accès sur la nationale","15.000  FCFA","Rufisque","media/annonces/pics/bff3c54149cd6ba74d454783debbb5da.jpg"
"1716561375-1125","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","TERRAIN A VENDRE","https://www.dakarvente.com/annonce-27817-terrain-a-vendre.html","TERRAIN A VENDRE","400.000.000  FCFA","Dakar","media/annonces/pics/ba38842f3abdccdb96291b738d005861.png"
"1716561381-1126","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","Terrain de 300 mètres carrés délibération à Ndiourokih","https://www.dakarvente.com/annonce-27840-terrain-de-300-mtres-carrs-dlibration-ndiourokih.html","Terrain de 300 mètres carrés délibération à Ndiourokih","10.000.000  FCFA","Saly","media/annonces/pics/94236b97c07d4a666cc24bf268513244.jpg"
"1716561386-1127","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","125 parcelles à vendre Malika plage","https://www.dakarvente.com/annonce-27867-125-parcelles-vendre-malika-plage.html","125 parcelles à vendre Malika plage","30.000.000  FCFA","Malika","media/annonces/pics/3b193cf64d7e89e1a1401abd7081205a.jpg"
"1716561391-1128","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","TERRAIN A VENDRE","https://www.dakarvente.com/annonce-27885-terrain-a-vendre.html","TERRAIN A VENDRE","55.000.000  FCFA","Ouakam","media/annonces/pics/8d675395da3e2bd02673dcacba0ddd8f.png"
"1716561395-1129","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=22","PARCELLE À USAGE D'HABITATION à DIAMALAYE","https://www.dakarvente.com/annonce-28025-parcelle-usage-d-habitation-diamalaye.html","PARCELLE À USAGE D'HABITATION à DIAMALAYE","70.000.000  FCFA","Diamalaye","media/annonces/pics/936b7e752d1bbae4d847bd83f2a410f1.jpg"
"1716561413-1130","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrain 2500m2 à Vendre à Diamniadio Dakar","https://www.dakarvente.com/annonce-28026-terrain-2500m2-vendre-diamniadio-dakar.html","Terrain 2500m2 à Vendre à Diamniadio Dakar","180.000.000  FCFA","Diamniadio","media/annonces/pics/5eb5135ae89226eba969d1dc4c028f6a.jpg"
"1716561420-1131","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrain à vendre","https://www.dakarvente.com/annonce-28072-terrain-vendre.html","Terrain à vendre","4.500.000  FCFA","Sébikotane","media/annonces/pics/ffe71dc6eff44e0dc87d0dbd39c2dd95.jpg"
"1716561424-1132","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrain à vendre","https://www.dakarvente.com/annonce-28173-terrain-vendre.html","Terrain à vendre","248.265.000  FCFA","Thiès","media/annonces/pics/1c256f1aefc90130ae69842822f74b00.jpg"
"1716561452-1133","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrains à vendre","https://www.dakarvente.com/annonce-28181-terrains-vendre.html","Terrains à vendre","1.000.000  FCFA","Mbour","media/annonces/pics/5edeadedabd6f8650f1e475f2109cf0b.jpg"
"1716561455-1134","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","TERRAIN DE 200M² A VENDRE A LA CITE SONATEL DE ZAC MBAO","https://www.dakarvente.com/annonce-28226-terrain-de-200m-a-vendre-a-la-cite-sonatel-de-zac-mbao.html","TERRAIN DE 200M² A VENDRE A LA CITE SONATEL DE ZAC MBAO","30.000.000  FCFA","Rufisque","media/annonces/pics/2c04f6b860426545d746c0ad8a7b2e38.jpg"
"1716561459-1135","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrain 340m² à vendre à Ouest Foire cité port résidentielle","https://www.dakarvente.com/annonce-28271-terrain-340m-vendre-ouest-foire-cit-port-rsidentielle.html","Terrain 340m² à vendre à Ouest Foire cité port résidentielle","120.000.000  FCFA","Ouest Foire","media/annonces/pics/1822208fa2f6efb0dcbcd5d798f67951.jpg"
"1716561471-1136","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrain à vendre","https://www.dakarvente.com/annonce-28297-terrain-vendre.html","Terrain à vendre","7.000.000  FCFA","Keur Massar","media/annonces/pics/d53fc95260b86e65088e427cd44fbfe7.jpeg"
"1716561474-1137","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Vente maison de 300M2 à demolir à Bourguiba","https://www.dakarvente.com/annonce-28311-vente-maison-de-300m2-demolir-bourguiba.html","Vente maison de 300M2 à demolir à Bourguiba","120.000.000  FCFA","Dakar","media/annonces/pics/456fdfff48ddfd11f891632a0dbd506d.png"
"1716561478-1138","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Vente d'une parcelle  de 330M2 cloturée à liberté 5","https://www.dakarvente.com/annonce-28313-vente-d-une-parcelle-de-330m2-cloture-libert-5.html","Vente d'une parcelle  de 330M2 cloturée à liberté 5","160.000.000  FCFA","Sicap liberté","media/annonces/pics/8b948a1785853c8f43c73a081cb25d0e.png"
"1716561482-1139","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrain à vendre","https://www.dakarvente.com/annonce-28315-terrain-vendre.html","Terrain à vendre","25.000.000  FCFA","Mbour","media/annonces/pics/a57dcab4210099fb0054841334a99e4a.jpeg"
"1716561485-1140","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrain d'angle commercial double façade à vendre ngor Almadies","https://www.dakarvente.com/annonce-28317-terrain-d-angle-commercial-double-faade-vendre-ngor-almadies.html","Terrain d'angle commercial double façade à vendre ngor Almadies","90.000.000  FCFA","Ngor","media/annonces/pics/29db7a6217d93535c65726fa7e17f257.jpg"
"1716561489-1141","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrain","https://www.dakarvente.com/annonce-28347-terrain.html","Terrain","3.000.000  FCFA","Keur Massar","media/annonces/pics/97c8d030fa18498425147ff20e127e42.jpg"
"1716561492-1142","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrain de 400 mètres carrés titre foncier à Saly","https://www.dakarvente.com/annonce-28369-terrain-de-400-mtres-carrs-titre-foncier-saly.html","Terrain de 400 mètres carrés titre foncier à Saly","30.000.000  FCFA","Saly","media/annonces/pics/dd748ee6e2ae4e028d934fa8e6a19615.jpg"
"1716561496-1143","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrain entre Bagno et Diamniadio","https://www.dakarvente.com/annonce-28380-terrain-entre-bagno-et-diamniadio.html","Terrain entre Bagno et Diamniadio","1.263.360.000  FCFA","Diamniadio","media/annonces/pics/05cf130bd940494993b6ba139ad2b221.jpg"
"1716561501-1144","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","terrain 164m2 à la cité Kounoune dans une zone calme","https://www.dakarvente.com/annonce-28426-terrain-164m2-la-cit-kounoune-dans-une-zone-calme.html","terrain 164m2 à la cité Kounoune dans une zone calme","18.000.000  FCFA","Dakar","media/annonces/pics/c504a07e157e7a9747b8fefb88be326d.jpg"
"1716561505-1145","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Vente de 3 hectares et 6097m2 entre Bargny et Diamniadio.","https://www.dakarvente.com/annonce-28484-vente-de-3-hectares-et-6097m2-entre-bargny-et-diamniadio.html","Vente de 3 hectares et 6097m2 entre Bargny et Diamniadio.","35.000  FCFA","Diamniadio","media/annonces/pics/2f7443d36a8188a8282ad2da6c2420a9.png"
"1716561509-1146","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Vente d'un terrain de 8 hectares à PAMBALE","https://www.dakarvente.com/annonce-28485-vente-d-un-terrain-de-8-hectares-pambale.html","Vente d'un terrain de 8 hectares à PAMBALE","250.000.000  FCFA","Tivaouane","media/annonces/pics/05503d3e5aa6b174ef58b3d56ee228a9.png"
"1716561513-1147","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","TERRAIN A VENDRE","https://www.dakarvente.com/annonce-28568-terrain-a-vendre.html","TERRAIN A VENDRE","1.200.000  FCFA","Cité Keur Gorgui","media/annonces/pics/40c68177f011e65e9458cb825de690e0.jpg"
"1716561516-1148","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","TERRAIN A VENDRE","https://www.dakarvente.com/annonce-28569-terrain-a-vendre.html","TERRAIN A VENDRE","800.000  FCFA","Plateau","media/annonces/pics/bf6e0e0d35277b9af3e4a70e2f62d506.jpg"
"1716561531-1149","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Vente de terrain à Pointe Sarène","https://www.dakarvente.com/annonce-28572-vente-de-terrain-pointe-sarne.html","Vente de terrain à Pointe Sarène","10.000.000  FCFA","Mbour","media/annonces/pics/b7d99c4771f1dff25254dc0acbd9614d.jpg"
"1716561534-1150","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrain 164m2 à la cité Kounoune","https://www.dakarvente.com/annonce-28641-terrain-164m2-la-cit-kounoune.html","Terrain 164m2 à la cité Kounoune","17.000.000  FCFA","Rufisque","media/annonces/pics/b0ab18f2c36f34d38f260578deb3852b.jpg"
"1716561538-1151","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrain de 850 mètres carré angle Boulevard de la république","https://www.dakarvente.com/annonce-28742-terrain-de-850-mtres-carr-angle-boulevard-de-la-rpublique.html","Terrain de 850 mètres carré angle Boulevard de la république","1.380.000  FCFA","Dakar","img/nophoto.png"
"1716561541-1152","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","TERRAIN A VENDRE","https://www.dakarvente.com/annonce-28789-terrain-a-vendre.html","TERRAIN A VENDRE","65.000.000  FCFA","Diamalaye","media/annonces/pics/660d0ae6f0fa29cb90dc64ffc2e63520.png"
"1716561545-1153","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","TERRAIN A VENDRE","https://www.dakarvente.com/annonce-28790-terrain-a-vendre.html","TERRAIN A VENDRE","85.000.000  FCFA","Virage","media/annonces/pics/8f1db8dff69290c272c62682e2037bea.png"
"1716561549-1154","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Vente d'un terrain clôturé d'un hectare à sebikhotane","https://www.dakarvente.com/annonce-28794-vente-d-un-terrain-cltur-d-un-hectare-sebikhotane.html","Vente d'un terrain clôturé d'un hectare à sebikhotane","120.000.000  FCFA","Sébikotane","media/annonces/pics/4a47f9fce3d1143e81d840d91010df0e.png"
"1716561553-1155","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Vente d'une parcelle de 10 hectares à Bambilor","https://www.dakarvente.com/annonce-28795-vente-d-une-parcelle-de-10-hectares-bambilor.html","Vente d'une parcelle de 10 hectares à Bambilor","25.000  FCFA","Dakar","media/annonces/pics/a38d7ce3113462a1cc89b0ecc7b2899f.png"
"1716561557-1156","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Vente de 15 hectares à Bambilor","https://www.dakarvente.com/annonce-28796-vente-de-15-hectares-bambilor.html","Vente de 15 hectares à Bambilor","16.000  FCFA","Dakar","img/nophoto.png"
"1716561560-1157","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=21","Terrains à vendre au Lac Rose","https://www.dakarvente.com/annonce-28847-terrains-vendre-au-lac-rose.html","Terrains à vendre au Lac Rose","4.500.000  FCFA","Rufisque","media/annonces/pics/e8d5a02b954849c04865e1b646440aaa.jpg"
