web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,images-src
"1716572558-298","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","appartement à louer","https://www.dakarvente.com/annonce-41083-appartement-louer.html","appartement à louer","50.000  FCFA","Cité Keur Gorgui",""
"1716572577-299","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","appartement neuf à louer","https://www.dakarvente.com/annonce-41128-appartement-neuf-louer.html","appartement neuf à louer","400.000  FCFA","Almadies","media/annonces/pics/ba171fa9ce1c7e3ae72a1aac827467f3.png"
"1716572583-300","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Studio à louer à ouakam comico","https://www.dakarvente.com/annonce-41156-studio-louer-ouakam-comico.html","Studio à louer à ouakam comico","160.000  FCFA","Ouakam","media/annonces/pics/55f4ad8bbc85e2c0c30fa228ede79f53.jpg"
"1716572588-301","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement F4 à louer à ouakam","https://www.dakarvente.com/annonce-41157-appartement-f4-louer-ouakam.html","Appartement F4 à louer à ouakam","250.000  FCFA","Ouakam","media/annonces/pics/d5951e2c9fa1653e237ec748d3186d81.jpg"
"1716572592-302","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement F3 neuf à yoff aéroport","https://www.dakarvente.com/annonce-41158-appartement-f3-neuf-yoff-aroport.html","Appartement F3 neuf à yoff aéroport","325.000  FCFA","Yoff","media/annonces/pics/fa5515b3347436e39a801907b5b1007e.jpg"
"1716572596-303","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement neuf à Yoff Aéroport","https://www.dakarvente.com/annonce-41159-appartement-neuf-yoff-aroport.html","Appartement neuf à Yoff Aéroport","525.000  FCFA","Yoff","media/annonces/pics/2c0dba17707c063d454866f40b6ae7c2.jpg"
"1716572606-304","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement F4 neuf à louer aux mamelles","https://www.dakarvente.com/annonce-41160-appartement-f4-neuf-louer-aux-mamelles.html","Appartement F4 neuf à louer aux mamelles","450.000  FCFA","Yoff","media/annonces/pics/d7c3f438349bd470b333e2b9a905d93e.jpg"
"1716572613-305","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement F4 à louer à Mbao","https://www.dakarvente.com/annonce-41161-appartement-f4-louer-mbao.html","Appartement F4 à louer à Mbao","180.000  FCFA","Mbao","media/annonces/pics/8dda215cac05832df0f3d118679545e0.jpg"
"1716572617-306","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement à louer","https://www.dakarvente.com/annonce-41201-appartement-louer.html","Appartement à louer","425.000  FCFA","Biagui","media/annonces/pics/c78aa7669d8f504fc91bd8ff36f39f10.jpeg"
"1716572646-307","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","appartement neuf à louer","https://www.dakarvente.com/annonce-41202-appartement-neuf-louer.html","appartement neuf à louer","350.000  FCFA","Maristes","media/annonces/pics/36b9617c9fd57387057bef70c1bac92b.jpeg"
"1716572650-308","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement F3 à louer aux maristes","https://www.dakarvente.com/annonce-41266-appartement-f3-louer-aux-maristes.html","Appartement F3 à louer aux maristes","225.000  FCFA","Hann Maristes","media/annonces/pics/a31b10b15092c7860d3f2c490cbe8573.jpg"
"1716572666-309","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Studio à louer à ouakam comico","https://www.dakarvente.com/annonce-41267-studio-louer-ouakam-comico.html","Studio à louer à ouakam comico","160.000  FCFA","Ouakam","media/annonces/pics/46e4eefd25969c1da5ebae5c75a605a5.jpg"
"1716572671-310","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","appartement a louer","https://www.dakarvente.com/annonce-41270-appartement-a-louer.html","appartement a louer","500.000  FCFA","VDN","media/annonces/pics/9bed8a739b78ff2e5785b9eccb9d99a0.jpeg"
"1716572677-311","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","appartement a louer","https://www.dakarvente.com/annonce-41291-appartement-a-louer.html","appartement a louer","250.000  FCFA","VDN","media/annonces/pics/b546546899de445ab3fb98b552e7ad5a.jpeg"
"1716572694-312","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","bel appartement à louer","https://www.dakarvente.com/annonce-41305-bel-appartement-louer.html","bel appartement à louer","500.000  FCFA","Cité Keur Gorgui","media/annonces/pics/0706ce4f2bd2d90db432749aa70f1309.png"
"1716572699-313","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","appartement à louer","https://www.dakarvente.com/annonce-41351-appartement-louer.html","appartement à louer","500.000  FCFA","Mamelles","media/annonces/pics/8681dc4b73beb5dd7990e616eddd8d3c.jpeg"
"1716572711-314","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","appartement à louer","https://www.dakarvente.com/annonce-41352-appartement-louer.html","appartement à louer","500.000  FCFA","VDN","media/annonces/pics/8aa8d57c0406065e29798efd1b4db678.jpeg"
"1716572718-315","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","bel appartement à louer","https://www.dakarvente.com/annonce-41378-bel-appartement-louer.html","bel appartement à louer","50.000  FCFA","VDN","media/annonces/pics/f93c5404f39737c584eec58ba7e16dd5.jpeg"
"1716572723-316","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Bel appartement à louer","https://www.dakarvente.com/annonce-41536-bel-appartement-louer.html","Bel appartement à louer","500.000  FCFA","Cité Keur Gorgui","media/annonces/pics/3172d79fbf9351f552eef3890e5c3fc2.png"
"1716572728-317","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement 3 pièces à keur yoff","https://www.dakarvente.com/annonce-41627-appartement-3-pices-keur-yoff.html","Appartement 3 pièces à keur yoff","270.000  FCFA","Nord Foire","media/annonces/pics/011beb18418863d1bcec81445a6c59e0.jpg"
"1716572739-318","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Bel appartement à louer","https://www.dakarvente.com/annonce-41731-bel-appartement-louer.html","Bel appartement à louer","500.000  FCFA","Ouakam","media/annonces/pics/4b825dab43cac5eb718db63d8077ad10.png"
"1716572748-319","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement à louer","https://www.dakarvente.com/annonce-41736-appartement-louer.html","Appartement à louer","400.000  FCFA","Almadies","media/annonces/pics/b8f09f9c029337636cc96489b66a1bbd.png"
"1716572751-320","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement meublé","https://www.dakarvente.com/annonce-41786-appartement-meubl.html","Appartement meublé","40.000  FCFA","Liberté 6","media/annonces/pics/2dacdb739561080173836ee614264eb1.jpeg"
"1716572756-321","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","appartement à louer","https://www.dakarvente.com/annonce-41795-appartement-louer.html","appartement à louer","1.500.000  FCFA","Biagui","media/annonces/pics/a90cc60c20401f252f0ef088d63d8445.jpeg"
"1716572761-322","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","appartement à louer","https://www.dakarvente.com/annonce-41829-appartement-louer.html","appartement à louer","2.000.000  FCFA","Almadies","media/annonces/pics/78ba4f1d6e1f57dc539fe8937f4a5d97.jpeg"
"1716572766-323","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","appartement à louer","https://www.dakarvente.com/annonce-41837-appartement-louer.html","appartement à louer","500.000  FCFA","Biagui","media/annonces/pics/298205e0ddcd94337b5f49b46761ce5c.jpeg"
"1716572794-324","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","TRÈS BEL APPARTEMENT À LOUER","https://www.dakarvente.com/annonce-41864-trs-bel-appartement-louer.html","TRÈS BEL APPARTEMENT À LOUER","500.000  FCFA","Biagui","media/annonces/pics/36f41eae1fb5cbb8e22731c4d0c00af7.jpg"
"1716572799-325","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Studio à louer","https://www.dakarvente.com/annonce-41914-studio-louer.html","Studio à louer","200.000  FCFA","Ouest Foire","media/annonces/pics/13bc8d0f26fc6b25d2a7d7122c371e6a.jpeg"
"1716572821-326","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Studio séparé 2 toilette","https://www.dakarvente.com/annonce-41932-studio-spar-2-toilette.html","Studio séparé 2 toilette","","Nord Foire","media/annonces/pics/40c016c177dbaf3c321dc706ce25319f.jpg"
"1716572830-327","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement meublé","https://www.dakarvente.com/annonce-41949-appartement-meubl.html","Appartement meublé","50.000  FCFA","Cité Keur Gorgui","media/annonces/pics/352289b0b43f6137a85856ef94ed42e2.jpeg"
"1716572834-328","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement 2ch salon Scat Urbam","https://www.dakarvente.com/annonce-41976-appartement-2ch-salon-scat-urbam.html","Appartement 2ch salon Scat Urbam","275.000  FCFA","Scat Urbam","media/annonces/pics/39bd07f537d8f338897b1024b9da7254.jpeg"
"1716572845-329","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","appartement à louer","https://www.dakarvente.com/annonce-42012-appartement-louer.html","appartement à louer","600.000  FCFA","Virage","media/annonces/pics/c5ba354cea3191d88bde704fd2ea5827.png"
"1716572854-330","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement 2ch salon Cité Damel","https://www.dakarvente.com/annonce-42034-appartement-2ch-salon-cit-damel.html","Appartement 2ch salon Cité Damel","275.000  FCFA","Nord Foire","media/annonces/pics/55edf158720f8e61f52dd748b674f18f.jpeg"
"1716572858-331","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Studio à Cité Damel","https://www.dakarvente.com/annonce-42035-studio-cit-damel.html","Studio à Cité Damel","225.000  FCFA","Nord Foire","media/annonces/pics/06c0dc8ed726a9898642fc3dd0525732.jpeg"
"1716572863-332","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","DE BEAUX APPARTEMENTS TOUS NEUFS","https://www.dakarvente.com/annonce-42062-de-beaux-appartements-tous-neufs.html","DE BEAUX APPARTEMENTS TOUS NEUFS","1  FCFA","Dakar","media/annonces/pics/b4ffa7a0542a7fc9573e36db2d6a3303.jpg"
"1716572867-333","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement 2ch salon Cite Soprim","https://www.dakarvente.com/annonce-42068-appartement-2ch-salon-cite-soprim.html","Appartement 2ch salon Cite Soprim","250.000  FCFA","Patte d'Oie","media/annonces/pics/c0a144dae30dd2811c7e142151a1925b.jpeg"
"1716572871-334","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","studio à louer","https://www.dakarvente.com/annonce-42075-studio-louer.html","studio à louer","250.000  FCFA","Ouakam","media/annonces/pics/ac65bffe8b0aa79235e4c8e81cf13a92.jpeg"
"1716572876-335","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement F4 à louer mamelles cité cheikh Amar","https://www.dakarvente.com/annonce-42091-appartement-f4-louer-mamelles-cit-cheikh-amar.html","Appartement F4 à louer mamelles cité cheikh Amar","900.000  FCFA","Mamelles","media/annonces/pics/dcb40436722e93a3daf49246dc43b94d.jpg"
"1716572880-336","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","appartement à louer","https://www.dakarvente.com/annonce-42093-appartement-louer.html","appartement à louer","600.000  FCFA","Ouakam","media/annonces/pics/9ec0171c5ce514ae4eca1eaa408a8536.jpeg"
"1716572886-337","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","appartement à louer","https://www.dakarvente.com/annonce-42160-appartement-louer.html","appartement à louer","300.000  FCFA","Maristes","media/annonces/pics/5e6d66fabfa3144a779dc41ba46e8862.jpeg"
"1716572898-338","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Luxueux Penthouse","https://www.dakarvente.com/annonce-42173-luxueux-penthouse.html","Luxueux Penthouse","120.000  FCFA","Dakar","media/annonces/pics/03ed37065715f79f4b4c49dd057542bb.jpeg"
"1716572903-339","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement à louer à Tivaoune Peulh","https://www.dakarvente.com/annonce-42180-appartement-louer-tivaoune-peulh.html","Appartement à louer à Tivaoune Peulh","150.000  FCFA","Keur Massar","media/annonces/pics/949e27155c2a5e7b4bdc128ed6f6b9d1.jpeg"
"1716572909-340","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","appartement à louer","https://www.dakarvente.com/annonce-42188-appartement-louer.html","appartement à louer","1.500.000  FCFA","Zone B","media/annonces/pics/94bbae20cb4d56792e6b1862c9ca566e.jpeg"
"1716572913-341","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","appartement à louer","https://www.dakarvente.com/annonce-42210-appartement-louer.html","appartement à louer","200.000  FCFA","Dakar","media/annonces/pics/444dda4b1a3053ec9e9ce7d63f418910.jpeg"
"1716572917-342","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","studio à louer","https://www.dakarvente.com/annonce-42214-studio-louer.html","studio à louer","250.000  FCFA","Mamelles","media/annonces/pics/da20f5b8b1f44f793d9d7fc6d4abcfc0.jpeg"
"1716572922-343","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Studio meublé disponible à cité biagui","https://www.dakarvente.com/annonce-42240-studio-meubl-disponible-cit-biagui.html","Studio meublé disponible à cité biagui","35.000  FCFA","Biagui","media/annonces/pics/1320fdaca5ba4033c72ec6e0f67d9e86.jpeg"
"1716572927-344","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appart standing 3 chambre  piscine (Virage )","https://www.dakarvente.com/annonce-42304-appart-standing-3-chambre-piscine-virage.html","Appart standing 3 chambre  piscine (Virage )","1.800.000  FCFA","Virage","media/annonces/pics/803033145824791586ee01b14e49bb6e.png"
"1716572930-345","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement 3 chambre salon ( sacree coeur )","https://www.dakarvente.com/annonce-42324-appartement-3-chambre-salon-sacree-coeur.html","Appartement 3 chambre salon ( sacree coeur )","390.000  FCFA","Sacré Coeur","media/annonces/pics/4963420b7bfc803dff83f621bb7d668e.jpeg"
"1716572935-346","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","APPARTEMENT F4 A LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-42338-appartement-f4-a-louer-aux-almadies.html","APPARTEMENT F4 A LOUER AUX ALMADIES","900.000  FCFA","Almadies","media/annonces/pics/4d3c55a28b24b7fc20568824c4f9ed8b.jpeg"
"1716572940-347","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","appartement à louer","https://www.dakarvente.com/annonce-42353-appartement-louer.html","appartement à louer","1.500.000  FCFA","Ouakam","media/annonces/pics/7867d1238cc8728fffaba003e0cc8fb7.jpeg"
"1716572945-348","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement meublé lumineux","https://www.dakarvente.com/annonce-42390-appartement-meubl-lumineux.html","Appartement meublé lumineux","55.000  FCFA","Dakar","media/annonces/pics/004033a255f9cd1c5be875d526189420.jpeg"
"1716572949-349","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Loue magnifique appartement","https://www.dakarvente.com/annonce-42444-loue-magnifique-appartement.html","Loue magnifique appartement","50.000  FCFA","Dakar","media/annonces/pics/11aff5943a4531fe9927445af2cc5994.jpeg"
"1716572953-350","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Studio meublé disponible à la zone B","https://www.dakarvente.com/annonce-42464-studio-meubl-disponible-la-zone-b.html","Studio meublé disponible à la zone B","30.000  FCFA","Zone B","media/annonces/pics/6a4cb0b40964e263f9086511c5460ab6.jpeg"
"1716572961-351","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","TRÈS BEL APPARTEMENT STANDING À LOUER","https://www.dakarvente.com/annonce-42472-trs-bel-appartement-standing-louer.html","TRÈS BEL APPARTEMENT STANDING À LOUER","200.000  FCFA","Rufisque","media/annonces/pics/47c1402397657db7ccd564b1d91a0adb.jpg"
"1716572965-352","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Studio meublé","https://www.dakarvente.com/annonce-42513-studio-meubl.html","Studio meublé","60.000  FCFA","Dakar","media/annonces/pics/f3f5e0dc1b2544da398c397c96d038db.jpeg"
"1716572970-353","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","BEL APPARTEMENT STANDING À LOUER","https://www.dakarvente.com/annonce-42532-bel-appartement-standing-louer.html","BEL APPARTEMENT STANDING À LOUER","9  FCFA","Point E","media/annonces/pics/74edd798c1d699b8530b835fc9626a2b.jpg"
"1716572974-354","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","DES APPARTEMENTS A LOUER AUX ALMADIE","https://www.dakarvente.com/annonce-42533-des-appartements-a-louer-aux-almadie.html","DES APPARTEMENTS A LOUER AUX ALMADIE","1.500.000  FCFA","Almadies","media/annonces/pics/bcc839e22aab39658a9792ddd3423315.jpg"
"1716573002-355","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","APPARTEMENT TOUT NEUF EN FINITION","https://www.dakarvente.com/annonce-42536-appartement-tout-neuf-en-finition.html","APPARTEMENT TOUT NEUF EN FINITION","300.000  FCFA","Ngor",""
"1716573010-356","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement meublé climatisé situé au cœur du plateau de Dakar","https://www.dakarvente.com/annonce-42548-appartement-meubl-climatis-situ-au-coeur-du-plateau-de-dakar.html","Appartement meublé climatisé situé au cœur du plateau de Dakar","1.600.000  FCFA","Amitié","media/annonces/pics/4e28187271073673922a76c1ae836824.jpeg"
"1716573018-357","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Studio meublé disponible","https://www.dakarvente.com/annonce-42583-studio-meubl-disponible.html","Studio meublé disponible","30.000  FCFA","Cité Batrain","media/annonces/pics/f8d80a3750e3a5398e0044ff1bb07ce2.jpeg"
"1716573034-358","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Duplexe à louer almadie 2","https://www.dakarvente.com/annonce-42589-duplexe-louer-almadie-2.html","Duplexe à louer almadie 2","300.000  FCFA","Mbao","media/annonces/pics/559510daf7604cd5bc4d650f79b3d8ca.jpeg"
"1716573038-359","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement F4 à louer zac mbao","https://www.dakarvente.com/annonce-42590-appartement-f4-louer-zac-mbao.html","Appartement F4 à louer zac mbao","180.000  FCFA","Mbao","media/annonces/pics/3bdded7fd4135e8e2893c1b10e31f133.jpeg"
"1716573043-360","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","APPARTEMENTS STANDING TOUT NEUF À LOUER","https://www.dakarvente.com/annonce-42591-appartements-standing-tout-neuf-louer.html","APPARTEMENTS STANDING TOUT NEUF À LOUER","","Dakar","media/annonces/pics/796a2f0e880e4403930b569e79b2255f.jpg"
"1716573048-361","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement F3 à louer à Yoff Aéroport","https://www.dakarvente.com/annonce-42616-appartement-f3-louer-yoff-aroport.html","Appartement F3 à louer à Yoff Aéroport","300.000  FCFA","Yoff","media/annonces/pics/4b233d890e9199ab3cbfd828ede81da3.jpg"
"1716573052-362","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement meublé haut standing","https://www.dakarvente.com/annonce-42647-appartement-meubl-haut-standing.html","Appartement meublé haut standing","70.000  FCFA","Almadies","media/annonces/pics/348732f79a462add88eb9703b0fb0036.jpeg"
"1716573056-363","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement meublé disponible aux Almadies","https://www.dakarvente.com/annonce-42685-appartement-meubl-disponible-aux-almadies.html","Appartement meublé disponible aux Almadies","60.000  FCFA","Almadies","media/annonces/pics/2833342bfc15e5be0a15d1b1cf31022f.jpeg"
"1716573061-364","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement meublé","https://www.dakarvente.com/annonce-42873-appartement-meubl.html","Appartement meublé","55.000  FCFA","Cité Keur Gorgui","media/annonces/pics/1dbaa1cfe98dfb2e89d3af1297532268.jpeg"
"1716573065-365","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","APPARTEMENT","https://www.dakarvente.com/annonce-42890-appartement.html","APPARTEMENT","300.000  FCFA","Mamelles","media/annonces/pics/31aeadb06d79103a10b62d576889ff0f.jpg"
"1716573069-366","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement a louer","https://www.dakarvente.com/annonce-42927-appartement-a-louer.html","Appartement a louer","250.000  FCFA","Ouest Foire","media/annonces/pics/5ae44ba9f32e096428851593a44c074f.jpeg"
"1716573075-367","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Appartement a louer","https://www.dakarvente.com/annonce-42928-appartement-a-louer.html","Appartement a louer","250.000  FCFA","Ouest Foire","media/annonces/pics/6a11ee83e8a2f84639468a7632af0b7f.jpeg"
"1716573079-368","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Mini studios meublés entièrement équipés","https://www.dakarvente.com/annonce-42931-mini-studios-meubls-entirement-quips.html","Mini studios meublés entièrement équipés","25.000  FCFA","Liberté 6","media/annonces/pics/60adb0ed22523463ea0c9744bfb5f3bf.jpeg"
"1716573083-369","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","Studio meublé disponible aux virages","https://www.dakarvente.com/annonce-42960-studio-meubl-disponible-aux-virages.html","Studio meublé disponible aux virages","35.000  FCFA","Virage","media/annonces/pics/37b52542b7b728905fa4da6c356c3663.jpeg"
"1716573088-370","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=5","DUPLEX","https://www.dakarvente.com/annonce-42965-duplex.html","DUPLEX","1.000.000  FCFA","Mermoz","media/annonces/pics/8e2454f53f664de61102cafdb394697c.jpg"
"1716573098-371","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Appartement meublé disponible aux mamelles","https://www.dakarvente.com/annonce-42975-appartement-meubl-disponible-aux-mamelles.html","Appartement meublé disponible aux mamelles","40.000  FCFA","Mamelles","media/annonces/pics/c525f8b8991f36b854752dbad2f58939.jpeg"
"1716573103-372","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Appartement F3 standing à louer aux ouakam","https://www.dakarvente.com/annonce-42980-appartement-f3-standing-louer-aux-ouakam.html","Appartement F3 standing à louer aux ouakam","280.000  FCFA","Ouakam","media/annonces/pics/532fc4320e38a21b94dd8f8b36b6b6de.jpg"
"1716573107-373","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Appartement F4  à louer à mbao","https://www.dakarvente.com/annonce-42981-appartement-f4-louer-mbao.html","Appartement F4  à louer à mbao","180.000  FCFA","Mbao","media/annonces/pics/ba7d643004449381c503cf5259f96d1c.jpg"
"1716573111-374","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Appartement F4 neuf à louer à yoff","https://www.dakarvente.com/annonce-42982-appartement-f4-neuf-louer-yoff.html","Appartement F4 neuf à louer à yoff","450.000  FCFA","Yoff","media/annonces/pics/7b37535176c756b6ccf63ba8a63a1c59.jpg"
"1716573116-375","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Appartement F4 à louer aux Almadies","https://www.dakarvente.com/annonce-42984-appartement-f4-louer-aux-almadies.html","Appartement F4 à louer aux Almadies","500.000  FCFA","Almadies","media/annonces/pics/2acc7ed9184f3de47923c3eb0d510553.jpg"
"1716573120-376","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","APPARTEMENT","https://www.dakarvente.com/annonce-43001-appartement.html","APPARTEMENT","300.000  FCFA","Sipres","media/annonces/pics/d38be7f95a5988e115cb7a839fc0394e.jpg"
"1716573124-377","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","APPARTEMENT","https://www.dakarvente.com/annonce-43004-appartement.html","APPARTEMENT","650.000  FCFA","VDN","media/annonces/pics/c47dd88c8c5252a24dd0fbd85ca74b17.jpg"
"1716573129-378","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","UN BEL APPARTEMENT À LOUER","https://www.dakarvente.com/annonce-43017-un-bel-appartement-louer.html","UN BEL APPARTEMENT À LOUER","400.000  FCFA","Sacré Coeur","media/annonces/pics/38b80f49e817e55cf6ec10bb89a0255e.jpg"
"1716573134-379","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","F2 A LOUER A LA ZONE DE RECASEMENT ALMADIES","https://www.dakarvente.com/annonce-43035-f2-a-louer-a-la-zone-de-recasement-almadies.html","F2 A LOUER A LA ZONE DE RECASEMENT ALMADIES","250.000  FCFA","Almadies","media/annonces/pics/893cab85aaf02b774b4cf1a9722fe618.jpg"
"1716573141-380","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","F3 A LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-43037-f3-a-louer-aux-almadies.html","F3 A LOUER AUX ALMADIES","400.000  FCFA","Almadies","media/annonces/pics/a775f71a29236a42f1aa6c5aef5a12cc.jpg"
"1716573146-381","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","F4 A LOUER A LA CITE APIX","https://www.dakarvente.com/annonce-43043-f4-a-louer-a-la-cite-apix.html","F4 A LOUER A LA CITE APIX","300.000  FCFA","Rufisque","media/annonces/pics/1e421eb4c82766b835eb415dc323cceb.jpg"
"1716573165-382","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","F1 A LOUER A DIAMNIADIO","https://www.dakarvente.com/annonce-43047-f1-a-louer-a-diamniadio.html","F1 A LOUER A DIAMNIADIO","90.000  FCFA","Diamniadio","media/annonces/pics/94f83d2245188dfab18043a830237dbd.jpg"
"1716573193-383","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","F4 A LOUER AUX ALMADIES ZONE DE RECASEMENT","https://www.dakarvente.com/annonce-43049-f4-a-louer-aux-almadies-zone-de-recasement.html","F4 A LOUER AUX ALMADIES ZONE DE RECASEMENT","450.000  FCFA","Almadies","media/annonces/pics/8dc230b2f8a3f1c3bf723a528600f2c6.jpg"
"1716573197-384","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","HOTEL-RESIDENCE LES MAMELLES","https://www.dakarvente.com/annonce-43060-hotel-residence-les-mamelles.html","HOTEL-RESIDENCE LES MAMELLES","45.000  FCFA","Mamelles","media/annonces/pics/674bb2ff8340b9371693641fbd7d85c0.jpg"
"1716573202-385","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Duplex","https://www.dakarvente.com/annonce-43062-duplex.html","Duplex","3.000.000  FCFA","Almadies","media/annonces/pics/a106bd7843da943cfacd4b26f7ffbb16.jpg"
