web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,image-src
"1716564960-81","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=14","terrain de 225 mètres carré à Malicounda","https://www.dakarvente.com/annonce-38208-terrain-de-225-mtres-carr-malicounda.html","terrain de 225 mètres carré à Malicounda","2.000.000  FCFA","Mbour","media/annonces/pics/1474f62a3549d1863860fede6ae33d1e.jpg"
"1716564968-82","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=14","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-38256-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","13.000.000  FCFA","Saly","media/annonces/pics/2337e0fbabc808ec69dca6a9a568a6fb.jpg"
"1716564975-83","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=14","Terrain 400 mètres carrés à Saly","https://www.dakarvente.com/annonce-38280-terrain-400-mtres-carrs-saly.html","Terrain 400 mètres carrés à Saly","26.000.000  FCFA","Saly","media/annonces/pics/2e13d6110927358617d04be3b443f681.jpg"
"1716564979-84","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=14","Terrain de 300 mètres carrés à la Somone","https://www.dakarvente.com/annonce-38286-terrain-de-300-mtres-carrs-la-somone.html","Terrain de 300 mètres carrés à la Somone","14.000.000  FCFA","Somone","media/annonces/pics/bd8f4f9ec08d595fb350be05c237186a.jpg"
"1716564999-85","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain de 340 mètres carré à Saly Niakhniakhal","https://www.dakarvente.com/annonce-38305-terrain-de-340-mtres-carr-saly-niakhniakhal.html","Terrain de 340 mètres carré à Saly Niakhniakhal","26.000.000  FCFA","Saly","media/annonces/pics/9f5eff7b56f025da9e7ec87637db2a78.jpg"
"1716565003-86","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrains de 300m² TF en vente sur Saly Portudal","https://www.dakarvente.com/annonce-38308-terrains-de-300m-tf-en-vente-sur-saly-portudal.html","Terrains de 300m² TF en vente sur Saly Portudal","25.000.000  FCFA","Saly","media/annonces/pics/405a6c929e322de5cc9e42a3b9d7d855.png"
"1716565007-87","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-38324-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","16.000.000  FCFA","Saly","media/annonces/pics/cf6bc71d0d26c39052a1823b4b338942.jpg"
"1716565024-88","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Parcelle sur Niakoul Rap","https://www.dakarvente.com/annonce-38345-parcelle-sur-niakoul-rap.html","Parcelle sur Niakoul Rap","6.000.000  FCFA","Keur Massar","media/annonces/pics/6d45d527ea6cb428983d552a04e33dbe.jpeg"
"1716565029-89","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain 400 mètres carrés à Saly","https://www.dakarvente.com/annonce-38349-terrain-400-mtres-carrs-saly.html","Terrain 400 mètres carrés à Saly","17.000.000  FCFA","Saly","media/annonces/pics/bf632986e25f56fec897aee396741405.jpg"
"1716565033-90","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain 700 mètres carrés à Saly","https://www.dakarvente.com/annonce-38381-terrain-700-mtres-carrs-saly.html","Terrain 700 mètres carrés à Saly","35.000.000  FCFA","Saly","media/annonces/pics/5d5700f76aadc90c409b8eae63ffc1f2.jpg"
"1716565037-91","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrains à vendre","https://www.dakarvente.com/annonce-38388-terrains-vendre.html","Terrains à vendre","14.000.000  FCFA","Lac rose","media/annonces/pics/54a3004f19d36b98b9863e3c50ea5c6c.png"
"1716565040-92","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","4 Terrains jumelés au Lac Rose non loin de la Route","https://www.dakarvente.com/annonce-38405-4-terrains-jumels-au-lac-rose-non-loin-de-la-route.html","4 Terrains jumelés au Lac Rose non loin de la Route","4.000.000  FCFA","Lac rose","media/annonces/pics/c1b386247b9aa22a44636b813de0a313.jpg"
"1716565044-93","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-38409-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","13.500.000  FCFA","Saly","media/annonces/pics/8dd34a0ff63d068cf8c3b632c49e217e.jpg"
"1716565048-94","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain à vendre","https://www.dakarvente.com/annonce-38499-terrain-vendre.html","Terrain à vendre","3.950.000  FCFA","Diamniadio","img/nophoto.png"
"1716565051-95","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrains 225 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-38502-terrains-225-mtres-carrs-malicounda.html","Terrains 225 mètres carrés à Malicounda","2.300.000  FCFA","Mbour","media/annonces/pics/0fe9ef772bd650a9d4dd1b7c1e9a8988.jpg"
"1716565056-96","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain 300 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-38532-terrain-300-mtres-carrs-malicounda.html","Terrain 300 mètres carrés à Malicounda","6.500.000  FCFA","Mbour","media/annonces/pics/2bd1d420077d456e969162f14858aadd.jpg"
"1716565061-97","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain de 350 mètres carré","https://www.dakarvente.com/annonce-38607-terrain-de-350-mtres-carr.html","Terrain de 350 mètres carré","10.000.000  FCFA","Saly","media/annonces/pics/64975c623a134b363a4aeaa67db39585.jpg"
"1716565067-98","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","TERRAIN A VENDRE A TIVAOUANE PEULH CITE NAMORA","https://www.dakarvente.com/annonce-38617-terrain-a-vendre-a-tivaouane-peulh-cite-namora.html","TERRAIN A VENDRE A TIVAOUANE PEULH CITE NAMORA","7.000.000  FCFA","Keur Massar","media/annonces/pics/9974c356916e55e184d904bdfa8c3f04.png"
"1716565071-99","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","TERRAIN A VENDRE A DIASS","https://www.dakarvente.com/annonce-38618-terrain-a-vendre-a-diass.html","TERRAIN A VENDRE A DIASS","1.500.000  FCFA","Thiès","media/annonces/pics/418ad55f205f431327eefa1fe3a31a02.jpeg"
"1716565076-100","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Vente de terrains","https://www.dakarvente.com/annonce-38619-vente-de-terrains.html","Vente de terrains","900.000  FCFA","Dakar","media/annonces/pics/b012e93bd20a8d2badde3a151fa9bb3e.jpeg"
"1716565080-101","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain à vendre à Tivaoune PEUL","https://www.dakarvente.com/annonce-38636-terrain-vendre-tivaoune-peul.html","Terrain à vendre à Tivaoune PEUL","10.000.000  FCFA","Keur Massar","img/nophoto.png"
"1716565084-102","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain 10000 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-38648-terrain-10000-mtres-carrs-malicounda.html","Terrain 10000 mètres carrés à Malicounda","10.000.000  FCFA","Mbour","media/annonces/pics/bb849fb79c5e5c5cffed5049e92b03fb.jpg"
"1716565089-103","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain de 400 mètres carrés à Saly Velingara","https://www.dakarvente.com/annonce-38654-terrain-de-400-mtres-carrs-saly-velingara.html","Terrain de 400 mètres carrés à Saly Velingara","17.000.000  FCFA","Saly","media/annonces/pics/a97e8eb09f3ca1cf3922cf70f718b158.jpg"
"1716565094-104","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","TERRAIN A VENDRE A TOUBA","https://www.dakarvente.com/annonce-38656-terrain-a-vendre-a-touba.html","TERRAIN A VENDRE A TOUBA","500.000  FCFA","Touba","media/annonces/pics/ca57366e7e11a7f4341c19385ce91712.jpg"
"1716565102-105","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain 8000 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-38661-terrain-8000-mtres-carrs-malicounda.html","Terrain 8000 mètres carrés à Malicounda","8.000  FCFA","Mbour","media/annonces/pics/d7fc0d7dcd085c750fd3ed2f6b79458c.jpg"
"1716565109-106","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrains 225 mètres carrés à Gandigal","https://www.dakarvente.com/annonce-38692-terrains-225-mtres-carrs-gandigal.html","Terrains 225 mètres carrés à Gandigal","5.000.000  FCFA","Mbour","media/annonces/pics/d350778e197fd4fdf514bf6e6c496751.jpg"
"1716565115-107","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","terrain de 1 hectare à Malicounda","https://www.dakarvente.com/annonce-38697-terrain-de-1-hectare-malicounda.html","terrain de 1 hectare à Malicounda","10.000.000  FCFA","Mbour","media/annonces/pics/335a4697a06a629ca7a1a4c5eeedee6a.jpg"
"1716565121-108","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain 300 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-38719-terrain-300-mtres-carrs-malicounda.html","Terrain 300 mètres carrés à Malicounda","5.000.000  FCFA","Mbour","media/annonces/pics/801d80433d8c733920720aa6410be6ed.jpg"
"1716565127-109","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain de 8000 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-38725-terrain-de-8000-mtres-carrs-malicounda.html","Terrain de 8000 mètres carrés à Malicounda","9.000.000  FCFA","Mbour","media/annonces/pics/0db573fbb08177ffb4392802567546b3.jpg"
"1716565131-110","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","TERRAIN A VENDRE A TIVAOUNE PEULH","https://www.dakarvente.com/annonce-38727-terrain-a-vendre-a-tivaoune-peulh.html","TERRAIN A VENDRE A TIVAOUNE PEULH","1.200.000  FCFA","Keur Massar","media/annonces/pics/b172d4fc18471eb3d0ed358a1e811d18.jpeg"
"1716565136-111","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","TERRAIN A VENDRE","https://www.dakarvente.com/annonce-38728-terrain-a-vendre.html","TERRAIN A VENDRE","120.000  FCFA","Keur Massar","media/annonces/pics/a5f055bd1ccc21852c04773a77149603.jpeg"
"1716565145-112","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terain a Malikounda","https://www.dakarvente.com/annonce-38732-terain-a-malikounda.html","Terain a Malikounda","6.000.000  FCFA","Mbour","media/annonces/pics/eca87e03e61927cd48a7a47ebef20548.jpg"
"1716565160-113","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain 225 mètres carrés à Nguékhokh","https://www.dakarvente.com/annonce-38758-terrain-225-mtres-carrs-ngukhokh.html","Terrain 225 mètres carrés à Nguékhokh","4.000.000  FCFA","Mbour","media/annonces/pics/462ba71d325ab46213a4cccf474e8ad3.jpg"
"1716565169-114","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain 300 mètres carrés à Nguékhokh","https://www.dakarvente.com/annonce-38774-terrain-300-mtres-carrs-ngukhokh.html","Terrain 300 mètres carrés à Nguékhokh","5.000.000  FCFA","Mbour","media/annonces/pics/3aa23962cf497b71ba996a0cca43e614.jpg"
"1716565190-115","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain 250 mètres carrés à Saly","https://www.dakarvente.com/annonce-38817-terrain-250-mtres-carrs-saly.html","Terrain 250 mètres carrés à Saly","6.000.000  FCFA","Saly","media/annonces/pics/2ce74901303241a906d4fa465982cda7.jpg"
"1716565200-116","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain 250 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-38823-terrain-250-mtres-carrs-malicounda.html","Terrain 250 mètres carrés à Malicounda","2.500.000  FCFA","Mbour","media/annonces/pics/7d5c1858757058c85301e30420f1946b.jpg"
"1716565208-117","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain 300 mètres carrés à Mbour","https://www.dakarvente.com/annonce-38834-terrain-300-mtres-carrs-mbour.html","Terrain 300 mètres carrés à Mbour","20.000.000  FCFA","Mbour","media/annonces/pics/0650d0c919b7b95cb6895eae14a2ec7d.jpg"
"1716565222-118","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain de 300 mètres carrés à Nguekhokh","https://www.dakarvente.com/annonce-38839-terrain-de-300-mtres-carrs-nguekhokh.html","Terrain de 300 mètres carrés à Nguekhokh","5.000.000  FCFA","Mbour","media/annonces/pics/0c4ff539b949283a0f30fdf804067de8.jpg"
"1716565233-119","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrains en face du marché d'intéret national de Diamniadio","https://www.dakarvente.com/annonce-38849-terrains-en-face-du-march-d-intret-national-de-diamniadio.html","Terrains en face du marché d'intéret national de Diamniadio","13.000.000  FCFA","Diamniadio","media/annonces/pics/fa14c499d4b2c4bdc257e9d9e78e9ca4.png"
"1716565236-120","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrain de 250 mètres carré","https://www.dakarvente.com/annonce-38858-terrain-de-250-mtres-carr.html","Terrain de 250 mètres carré","6.000.000  FCFA","Saly","media/annonces/pics/389f22d2fcf4e043383178bec78605f8.jpg"
"1716565240-121","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","terrain 250 metres carres a malicounda","https://www.dakarvente.com/annonce-38902-terrain-250-metres-carres-a-malicounda.html","terrain 250 metres carres a malicounda","2.500.000  FCFA","Mbour","media/annonces/pics/526b03e115bc41c31e01d221ce50706e.jpg"
"1716565244-122","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrains à vendre","https://www.dakarvente.com/annonce-38918-terrains-vendre.html","Terrains à vendre","900.000  FCFA","VDN","media/annonces/pics/b83d3821d8fb2e3b5bf900f796e5a48a.jpeg"
"1716565247-123","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","terrain de 300 mètres carrés","https://www.dakarvente.com/annonce-38929-terrain-de-300-mtres-carrs.html","terrain de 300 mètres carrés","20.000.000  FCFA","Mbour","media/annonces/pics/90e5feac3cf49698996027495ef56a01.jpg"
"1716565256-124","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","CHAMP À VENDRE","https://www.dakarvente.com/annonce-38939-champ-vendre.html","CHAMP À VENDRE","8.000.000  FCFA","Thiès","media/annonces/pics/8e78b26cb9127127c2d9f3b5bd7a7d89.jpg"
"1716565260-125","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=13","Terrains disponibles à Diamniadio-PUD","https://www.dakarvente.com/annonce-38964-terrains-disponibles-diamniadio-pud.html","Terrains disponibles à Diamniadio-PUD","13.000.000  FCFA","Diamniadio","media/annonces/pics/d79fdaf045ed370164a40a80c1ea1945.png"
"1716565271-126","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=12","Terrains à vendre à Popenguine-ndayane","https://www.dakarvente.com/annonce-38966-terrains-vendre-popenguine-ndayane.html","Terrains à vendre à Popenguine-ndayane","5.000.000  FCFA","Mbour","media/annonces/pics/59fec981966be346243b9f7f7b6ae8d8.jpg"
"1716565275-127","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=12","TERRAINS EN FACE DU MARCHE D'INTERET NATIONAL DIAMNIADIO","https://www.dakarvente.com/annonce-38968-terrains-en-face-du-marche-d-interet-national-diamniadio.html","TERRAINS EN FACE DU MARCHE D'INTERET NATIONAL DIAMNIADIO","13.000.000  FCFA","Diamniadio","media/annonces/pics/89c8f2de85d2dd782e4c384e37045ea5.jpg"
"1716565278-128","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=12","Terrain à Popenguine Ndayane","https://www.dakarvente.com/annonce-38970-terrain-popenguine-ndayane.html","Terrain à Popenguine Ndayane","5.000.000  FCFA","Mbour","img/nophoto.png"
"1716565281-129","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=12","4 terrains jumelés à Saly Joseph","https://www.dakarvente.com/annonce-39002-4-terrains-jumels-saly-joseph.html","4 terrains jumelés à Saly Joseph","225  FCFA","Saly","media/annonces/pics/d59ebf5f2d34a360b1b1fe612e124cbe.jpg"
"1716565286-130","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=12","TERRAIN A VENDRE A KHININE","https://www.dakarvente.com/annonce-39005-terrain-a-vendre-a-khinine.html","TERRAIN A VENDRE A KHININE","2.000.000  FCFA","Thiès","media/annonces/pics/063007c186c03f714bf14dfe3e193707.jpeg"
"1716565290-131","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=12","Terrain Ndayane 400m2","https://www.dakarvente.com/annonce-39010-terrain-ndayane-400m2.html","Terrain Ndayane 400m2","25.000.000  FCFA","Somone","img/nophoto.png"
"1716565294-132","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=12","Terrains 225m2 à KM50","https://www.dakarvente.com/annonce-39019-terrains-225m2-km50.html","Terrains 225m2 à KM50","3.000.000  FCFA","Sébikotane","media/annonces/pics/c9213a99c65cdeeb52d022d495f0d0e9.jpeg"
"1716565297-133","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=12","Terrain 600 mètres carrés à Saly","https://www.dakarvente.com/annonce-39080-terrain-600-mtres-carrs-saly.html","Terrain 600 mètres carrés à Saly","48.000.000  FCFA","Saly","media/annonces/pics/855b455f34600ed5e37c5a8d3216febd.jpg"
"1716565301-134","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=12","Terrains à vendre au pole urbain de Diamniadio","https://www.dakarvente.com/annonce-39116-terrains-vendre-au-pole-urbain-de-diamniadio.html","Terrains à vendre au pole urbain de Diamniadio","13.000.000  FCFA","Diamniadio","media/annonces/pics/366c8b632fa1f8e50b7b299f7cdd2dcd.png"
"1716565304-135","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=12","Terrain 300 mètres carrés à Mbour Gandigal","https://www.dakarvente.com/annonce-39133-terrain-300-mtres-carrs-mbour-gandigal.html","Terrain 300 mètres carrés à Mbour Gandigal","12.000.000  FCFA","Mbour","media/annonces/pics/d295d53f21ec85f2470ae9f5c4afde2f.jpg"
"1716565308-136","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=12","terrain de 600 mètres carrés","https://www.dakarvente.com/annonce-39134-terrain-de-600-mtres-carrs.html","terrain de 600 mètres carrés","48.000.000  FCFA","Saly","media/annonces/pics/98aa6335a9e33bc80fd59918a863b40b.jpg"
